id,yearMonth,sex,age
93e19cdd-bce0-4fe1-b873-e2bf8f3256ea,2001-01,Não informado,20-24 years
bdf1f3fd-a452-4d65-9ebb-268fdb203252,2001-01,Não informado,25-29 years
0390443b-819c-4655-8d48-3a1487fe6de8,2001-01,Não informado,30-34 years
8407166f-ee92-47dc-8565-e6d98553c0f1,2001-01,Não informado,35-39 years
d9d018c4-345f-40a5-aa39-ae832c41ce80,2001-01,Não informado,40-44 years
13504837-c3b4-4ceb-90f8-d5fe0bc67a1f,2001-01,Não informado,45-49 years
36288391-f9b4-4ab2-9b79-d3305842e827,2001-01,Não informado,5-9 years
a07183ac-3b99-4fd3-9b42-3ac507d5b59d,2001-01,Não informado,50-54 years
cab4bc1f-b9b9-4e5e-bb55-dc7281d18e8b,2001-01,Não informado,55-59 years
94203012-e5ff-416f-89c9-be7b4c76186e,2001-01,Não informado,60-64 years
ce4f7306-b42d-4fd8-adc5-2a744327430f,2001-01,Não informado,65-69 years
ea58481d-e216-4bfc-b6b1-5a57ad2fcde9,2001-01,Não informado,70-74 years
973783dd-aefc-45da-9416-c731e13c0ac6,2001-01,Não informado,75-79 years
7da56247-1ca3-4650-afaa-7fe1217387db,2001-01,Não informado,80-84 years
6c895aa6-9827-43f7-9942-c23885c560a5,2001-01,Não informado,85-89 years
0267b05e-a341-4e9e-90d2-d1fe69a72d80,2001-01,Não informado,90+ years
14e53390-f7c6-4810-9e5b-a184788a1553,2001-01,Não informado,90+ years
54b29722-b5d0-4e81-8424-8e702f8bf20c,2001-01,Não informado,90+ years
99c327ab-da60-4cc2-8246-793c61d270fd,2001-01,Feminino,TOTAL
0cdbb896-10bf-40ea-b4f0-a93deb76657c,2001-01,Masculino,TOTAL
084923f8-4aea-487e-898b-87baff4d8c76,2001-01,Feminino,TOTAL
2e0c7556-9229-42a4-b31a-f8055b0ec13c,2001-01,Masculino,TOTAL
12338908-7994-4083-aa63-984a79a54aef,2001-01,Feminino,TOTAL
73c92c23-375a-474e-a9a8-1b8053809da9,2001-01,Masculino,TOTAL
ce9546c5-3c15-4314-abd0-69178ea2374b,2001-01,Não informado,TOTAL
8424ef33-3319-4d11-bba5-147dfe21a5c3,2001-01,Não informado,TOTAL
b713a9ab-5920-4eaf-bbd0-3306fbbf0178,2001-01,Não informado,TOTAL
62cc6a6e-bd74-4f44-9deb-7975f956a1dc,2001-02,Feminino,0-4 years
c3231863-c5a2-4864-978a-305098759b3e,2001-02,Masculino,0-4 years
237a0c3e-6021-4f36-a174-b5aca9aa1890,2001-02,Feminino,10-14 years
83954a21-8a8c-42d3-a5e9-351cce9e42f3,2001-02,Masculino,10-14 years
9df7e731-29f7-4bd1-9237-e0262d401532,2001-02,Feminino,15-19 years
2c450648-6f13-4378-8a62-896b5b74b33c,2001-02,Masculino,15-19 years
b1652283-9224-418c-bd57-3866e2e216ba,2001-02,Feminino,20-24 years
938d8882-4ce3-4024-aca3-f6f589402263,2001-02,Masculino,20-24 years
547a78e4-08df-417e-8cd5-3d49d5e2cfc9,2001-02,Feminino,25-29 years
732ba05c-2731-475c-a36a-babe5f350394,2001-02,Masculino,25-29 years
b12b110f-48c5-402b-8e2a-392fe5931e2a,2001-02,Feminino,30-34 years
11359026-b50b-44e2-8f5a-a502bf2c8c5a,2001-02,Masculino,30-34 years
2c9a9240-90ef-43b3-8bb6-dcf955588647,2001-02,Feminino,35-39 years
f4c546fd-7def-413f-a752-1f851835aba3,2001-02,Masculino,35-39 years
4ae0c944-eb39-49d2-8a41-d07295e42888,2001-02,Feminino,40-44 years
668bb2ab-49b1-4604-93b0-e3423b37f68f,2001-02,Masculino,40-44 years
262b296a-f58a-43b1-ac30-b17b6a426854,2001-02,Feminino,45-49 years
8e4db069-856b-4e41-8f1f-2fd808a62244,2001-02,Masculino,45-49 years
1ac2f898-ff59-4b57-b318-35c4084bd808,2001-02,Feminino,5-9 years
e6bd2d72-4b6d-409e-8327-c592ff87d798,2001-02,Masculino,5-9 years
46434bca-3222-4496-9d6f-02a7acf2e921,2001-02,Feminino,50-54 years
fea3c67c-bc1c-4c12-96fb-02f8c419aefa,2001-02,Masculino,50-54 years
e44ad1f3-95c4-4f87-8d85-ea9596a2f40a,2001-02,Feminino,55-59 years
9ad79a14-ede6-4e7c-aa6c-4cdf99242f57,2001-02,Masculino,55-59 years
a86e167d-a689-40d2-b0e1-58da981effff,2001-02,Feminino,60-64 years
77d74f5f-ef51-4b59-b16d-e0ee8aa273a5,2001-02,Masculino,60-64 years
945d0483-3eab-49e9-b7b8-eb3a1a31ee0d,2001-02,Feminino,65-69 years
c388b728-943b-4603-8606-15cac7106b89,2001-02,Masculino,65-69 years
5a6f434e-461b-482f-ad40-4de7e66430a5,2001-02,Feminino,70-74 years
0d29d2d7-3d59-4d1c-a3aa-a4a43998e38f,2001-02,Masculino,70-74 years
54028bf7-8708-4980-baa2-3cb40088b557,2001-02,Feminino,75-79 years
5e94da79-6af0-45a3-a402-e85449d38f54,2001-02,Masculino,75-79 years
175a6a3a-70c6-472b-a2ce-d3dabd623695,2001-02,Feminino,80-84 years
1463507d-46a4-481e-b165-44cee62e9ea7,2001-02,Masculino,80-84 years
5657a6a5-b62e-4109-9529-2bfc21c0f6c7,2001-02,Feminino,85-89 years
f0e507ea-1884-4a4e-97a7-216285c1789c,2001-02,Masculino,85-89 years
16d4c546-ff37-4fc1-a75d-44990ff5a4d5,2001-02,Feminino,90+ years
6e051580-4456-49f8-bae0-103b746c7732,2001-02,Masculino,90+ years
9dc9c104-65ba-4bb7-853f-73a35f8dfaab,2001-02,Feminino,0-4 years
c1972f17-c2ed-484d-a903-ab8dc12edf61,2001-02,Masculino,0-4 years
27975e64-8dd9-43d8-bbc3-f708780fe62b,2001-02,Feminino,10-14 years
1b96111b-b598-4f82-9d05-83fd2f318300,2001-02,Masculino,10-14 years
cadfe26d-00b2-4396-832e-afc9b592463b,2001-02,Feminino,15-19 years
d7c84953-973a-482b-98b6-474dfa8431be,2001-02,Masculino,15-19 years
0ffb3043-ecee-4520-a662-26b7ccc9c493,2001-02,Feminino,20-24 years
1248132e-d6a7-46a6-bdb2-3b424fbf9026,2001-02,Masculino,20-24 years
6113ac99-2c60-4ece-892b-c678cb439571,2001-02,Feminino,25-29 years
baf0c81f-7ffe-403c-bbb5-23631097f207,2001-02,Masculino,25-29 years
fe1e7ea9-ff61-4596-abc0-a15e06b49a86,2001-02,Feminino,30-34 years
80c1276a-cdd2-41d9-997e-5bbb8ab56048,2001-02,Masculino,30-34 years
5f4c2a64-d09a-417c-bc0c-2b3688f0e961,2001-02,Feminino,35-39 years
37a4ed9b-b218-4da3-aa3b-4363261e11ac,2001-02,Masculino,35-39 years
3314137b-5514-4818-b76e-1e89ef9f562c,2001-02,Feminino,40-44 years
ec9cb575-d4f7-4596-a0b0-340866f138ee,2001-02,Masculino,40-44 years
50f49573-912d-499d-801f-44e4073c4e4d,2001-02,Feminino,45-49 years
96c5b465-dd73-4a17-8cff-3979ac5a97a2,2001-02,Masculino,45-49 years
a8cd0939-7d20-4624-aa82-12f453b519d3,2001-02,Feminino,5-9 years
3d3cd2d6-166b-4202-a65c-a0320b0045b4,2001-02,Masculino,5-9 years
6bda8a4c-db2b-43a2-8bf9-c020f05a7f75,2001-02,Feminino,50-54 years
197f398a-af63-443f-9872-2fa078ddfe4f,2001-02,Masculino,50-54 years
db54ffb2-35c0-4bf9-ac40-67be240894a9,2001-02,Feminino,55-59 years
ce015211-5419-4298-b0d1-b54a649c8cb6,2001-02,Masculino,55-59 years
7d15f559-bda1-46d9-8cf0-544e7df16b1f,2001-02,Feminino,60-64 years
4f07f3d8-2560-4a9b-87b7-849cd29ed93a,2001-02,Masculino,60-64 years
95b753e5-376d-4f38-87d0-d929f3588c67,2001-02,Feminino,65-69 years
72dc4f6f-5834-4f5b-915b-12a726b03d10,2001-02,Masculino,65-69 years
b585ba16-c67b-4249-99f2-6eb25f31cec3,2001-02,Feminino,70-74 years
7eea92c3-e200-44d9-9b19-ce1c8d9b49f5,2001-02,Masculino,70-74 years
17fc40c0-dffd-4605-b0b2-7d9d1d9de2d1,2001-02,Feminino,75-79 years
bf4b7feb-720f-4dd4-8765-6f15d86bb809,2001-02,Masculino,75-79 years
f89cb253-70ee-4d67-b96f-d3735e4aa8d2,2001-02,Feminino,80-84 years
9e1158e5-b370-4195-8fd2-93b7ff3f41c2,2001-02,Masculino,80-84 years
a440a059-f57e-491d-8aef-53bf306d3278,2001-02,Feminino,85-89 years
f22e978e-ecd0-4740-96c6-bb729ef849b5,2001-02,Masculino,85-89 years
5d194a3b-8755-4a0d-bc0a-3683c301ef9d,2001-02,Feminino,90+ years
1887e77c-a1d4-462c-acc9-207466a3a2a0,2001-02,Masculino,90+ years
6fde2da4-2ca3-4cec-a305-d0ac5545c21d,2001-02,Feminino,0-4 years
bf303807-f6c7-44e8-a1ee-91c3b9849d5f,2001-02,Masculino,0-4 years
4381ea5e-f63d-4a7b-9646-7f1dd5782a32,2001-02,Feminino,10-14 years
b7918e94-bf32-4222-9e32-2f2dc7c0a8fb,2001-02,Masculino,10-14 years
57160a0c-34bc-44c0-9183-1fa2c26f1bf6,2001-02,Feminino,15-19 years
33b46eb8-aebe-4dce-b868-bb5fc26d8285,2001-02,Masculino,15-19 years
a853c7bd-a282-44bf-ae3d-ff1d1b7f96a8,2001-02,Feminino,20-24 years
c137096a-8920-4cf2-bf46-8cf6676412f0,2001-02,Masculino,20-24 years
0382628a-59ff-4a6d-a112-8fdeeed921e0,2001-02,Feminino,25-29 years
affbdf26-4a06-43f4-b6ca-5c4fa384b058,2001-02,Masculino,25-29 years
f17b883d-e89f-40d8-bf3d-90f66af5bb81,2001-02,Feminino,30-34 years
88e16b23-6fdb-4956-a680-59872d623432,2001-02,Masculino,30-34 years
6807dc34-1891-4d70-a0b7-2613feec7744,2001-02,Feminino,35-39 years
be57c069-9cec-4e11-a19f-2113d8842133,2001-02,Masculino,35-39 years
2dfbe334-40d4-44f3-994a-0de2c807b819,2001-02,Feminino,40-44 years
8d244974-8006-4a51-8352-37ec67b4875c,2001-02,Masculino,40-44 years
ad1b0eb1-5e5c-4c75-95ae-141c6db8079a,2001-02,Feminino,45-49 years
e98bc1bd-c7d6-43e9-aa17-323bf50995c5,2001-02,Masculino,45-49 years
044b7fbe-9367-44d4-a1a7-d66595de375d,2001-02,Feminino,5-9 years
d3dd7977-9872-42fd-a0a1-583438559f2c,2001-02,Masculino,5-9 years
312c4843-dd58-471c-8ec3-304b5d746e86,2001-02,Feminino,50-54 years
64c6c448-4656-4540-8501-2660ee494c0a,2001-02,Masculino,50-54 years
bc1b30d5-557b-48fe-8620-8463b75e28bd,2001-02,Feminino,55-59 years
a27db7ba-18e4-4b6e-847d-d908786d812b,2001-02,Masculino,55-59 years
aca745ea-dda4-4289-af5a-06b04bd06b74,2001-02,Feminino,60-64 years
03e3c4c5-1096-4da8-88e0-087db29608a2,2001-02,Masculino,60-64 years
a3fc57f1-e190-43ab-bff5-9116772bb758,2001-02,Feminino,65-69 years
5f2a4ccb-cb0e-4427-9927-243cc3ebd247,2001-02,Masculino,65-69 years
6808fc89-3c71-4f19-91f9-193304e7aeca,2001-02,Feminino,70-74 years
ccf3c8eb-9046-4342-a45d-1bcef30c8535,2001-02,Masculino,70-74 years
3d20e6ea-df74-468b-8d84-0618e7b55bf0,2001-02,Feminino,75-79 years
a2475c44-4422-490b-b97a-7b213a4c833a,2001-02,Masculino,75-79 years
2d2e6aef-1e0d-444d-b181-a767cdfe5a6e,2001-02,Feminino,80-84 years
133fffa0-05d1-44fe-b3fc-d2113718497d,2001-02,Masculino,80-84 years
61f67245-b1c7-497e-91af-d46de53e182f,2001-02,Feminino,85-89 years
8397672e-c61f-4ff8-9aad-4213b5d422ce,2001-02,Masculino,85-89 years
98a2e2e6-f595-41a4-85dc-53e24048bc9c,2001-02,Feminino,90+ years
91598a60-402a-4ed8-a5dd-d9f08a58a759,2001-02,Masculino,90+ years
224280ae-f14d-47b6-b6e4-0c2d947b52e3,2001-02,Não informado,0-4 years
25c49f2c-9048-442a-97ad-f2b2f03ce6d6,2001-02,Não informado,10-14 years
b4dda046-58ff-448f-bb39-56102ba18dc6,2001-02,Não informado,15-19 years
f530649e-eb65-4946-a6e2-a381bb1e9e01,2001-02,Não informado,20-24 years
993304a2-5a51-4354-8c8d-83a9580541d3,2001-02,Não informado,25-29 years
4cd0a960-5855-4cff-a1ca-9902f5f56f88,2001-02,Não informado,30-34 years
83789688-9b3d-436c-b084-1045a2dd33b4,2001-02,Não informado,35-39 years
0206e2ce-c2a3-4dbc-a729-994ad92420f9,2001-02,Não informado,40-44 years
73b7859d-32b9-4201-854e-ce966a6ea0fa,2001-02,Não informado,45-49 years
06042ee9-de03-44f2-813a-51611872daa8,2001-02,Não informado,5-9 years
0fbb8af3-f94a-4586-8c8d-802cc13a1677,2001-02,Não informado,50-54 years
ec2b873b-54d1-4437-9bc8-cd3db3d310c1,2001-02,Não informado,55-59 years
2d20360b-74f1-43fb-872a-14d420350d12,2001-02,Não informado,60-64 years
dc5b35a8-541f-46d4-a2ee-47e2ac018cb8,2001-02,Não informado,65-69 years
780e10ad-240c-46e9-ac3d-3566e10d155d,2001-02,Não informado,70-74 years
351f8b7d-277d-4d6c-bd71-e01d4fa878e8,2001-02,Não informado,75-79 years
adcd4193-ebb6-45de-8be6-a05fc48605c4,2001-02,Não informado,80-84 years
d8ea8e42-2a10-4698-a7bc-9f8059109a0c,2001-02,Não informado,85-89 years
cd17dc16-fd0a-4f2f-820e-c0ab7c13e481,2001-02,Não informado,0-4 years
7227e4ca-3666-4c96-a989-c125801afa1f,2001-02,Não informado,10-14 years
30b65121-c0f3-4972-8afb-8eb53f0c3947,2001-02,Não informado,15-19 years
a51f3f1f-1189-43f1-afaf-54bf7b95cb24,2001-02,Não informado,20-24 years
d1075a5d-e741-4379-8f48-57800a972ce6,2001-02,Não informado,25-29 years
754cb74b-1105-4dd0-bf1a-60550077653d,2001-02,Não informado,30-34 years
c5d5934c-7f9c-4f01-8cf4-67809c744a2f,2001-02,Não informado,35-39 years
0deb524b-0bfb-4670-ba5c-86b2b7849f6a,2001-02,Não informado,40-44 years
a860f239-8f6f-49cb-b20d-3131c8c7dcbd,2001-02,Não informado,45-49 years
0e330648-ea0b-49c8-8f96-f9505898742d,2001-02,Não informado,5-9 years
2460babb-cc4e-44d7-afb3-6ff8537f3877,2001-02,Não informado,50-54 years
8cb5dabe-3e5f-458e-a153-8531af2e6291,2001-02,Não informado,55-59 years
0589b464-2f06-4bcb-9655-0f3cda611e8a,2001-02,Não informado,60-64 years
a680b04c-622e-4ad8-a534-76e8caef42d6,2001-02,Não informado,65-69 years
eec596f0-505d-4882-971b-1bc0e692b7ce,2001-02,Não informado,70-74 years
6dd6a46a-8532-4775-9567-f69d6a184616,2001-02,Não informado,75-79 years
d941b8d8-840f-4aac-b74f-3f04069e59cb,2001-02,Não informado,80-84 years
b5727cfd-cd81-49c9-941f-c38feb3db06d,2001-02,Não informado,85-89 years
c0dd242d-fe6d-42cd-a303-34503044937e,2001-02,Não informado,0-4 years
7b9f1352-2f46-4977-8591-4d1b06e5bfb2,2001-02,Não informado,10-14 years
a15ed329-b088-46ae-8873-ea0d84277c89,2001-02,Não informado,15-19 years
76a57772-11bb-4344-8bdc-8dae97fe02c0,2001-02,Não informado,20-24 years
901190a0-9745-4f35-8093-5a4bccaeba69,2001-02,Não informado,25-29 years
5a1fab26-9fa7-4411-aab5-507d9c3d373c,2001-02,Não informado,30-34 years
10b202a2-c88a-4f94-a231-8443b7fc1c7b,2001-02,Não informado,35-39 years
583300be-f20e-4164-8bd9-034cd1641e87,2001-02,Não informado,40-44 years
14e6af61-a0d5-40af-bf00-1888ddbd6bcf,2001-02,Não informado,45-49 years
76f9ea23-c22f-4b01-8261-5f78b33977d7,2001-02,Não informado,5-9 years
70cec5db-9eec-43d8-a04b-724ca87061cb,2001-02,Não informado,50-54 years
3f6a90c0-0720-40b0-8939-704f05b5b57c,2001-02,Não informado,55-59 years
0b49754e-2cfb-425f-a819-3d92ca028aeb,2001-02,Não informado,60-64 years
850a12f5-13ff-4d3a-a8db-16b85b12e92b,2001-02,Não informado,65-69 years
a682c62d-0dda-48fa-aff9-6263fa84a013,2001-02,Não informado,70-74 years
cdffaa5d-c7ea-43a4-a3e3-2715db115c4a,2001-02,Não informado,75-79 years
bd6d8dff-2f50-4ad2-8b4a-85e8c4de6fa5,2001-02,Não informado,80-84 years
771d0889-39e2-41c4-b283-578189eb09cd,2001-02,Não informado,85-89 years
36e5efe3-1c2b-4b38-be85-1fb2239fa6db,2001-02,Não informado,90+ years
e24821ae-344d-4c8f-81e4-9e144e2add89,2001-02,Não informado,90+ years
0b14cbf9-3828-49dc-a4fa-bf0773d53e01,2001-02,Não informado,90+ years
1afcf3b5-9015-4be7-beef-c7ecedae7518,2001-02,Feminino,TOTAL
71aee424-eb3d-4850-9331-7ab24ea4044d,2001-02,Masculino,TOTAL
77e6fb05-1193-42e4-91fd-a90ec536b178,2001-02,Feminino,TOTAL
13f4389b-a255-4bf6-9917-f063c141555e,2001-02,Masculino,TOTAL
36a4051b-f36a-4900-90ba-6a430d4500d3,2001-02,Feminino,TOTAL
11527f05-335e-4118-9467-8e45635cd42a,2001-02,Masculino,TOTAL
4d1fb0ee-5861-4f85-9312-0009ade07028,2001-02,Não informado,TOTAL
b00e225b-ff70-4293-ae9b-d4671e2edf59,2001-02,Não informado,TOTAL
fba20aba-049a-4f27-a02e-82b0a501e43f,2001-02,Não informado,TOTAL
a9ba5199-b066-4d0a-a8ea-134547b988b0,2001-03,Feminino,0-4 years
0e8c2143-562a-4963-91c5-c7937344962d,2001-03,Masculino,0-4 years
86f27090-b0a4-4b02-bec1-5f4e2e38a399,2001-03,Feminino,10-14 years
a1281ad4-f9d0-479a-aec1-6588b86cccc7,2001-03,Masculino,10-14 years
e949164f-93ed-4293-9c39-49654fffb98c,2001-03,Feminino,15-19 years
44e19132-5fa9-44d0-b8b8-e96220d47b0f,2001-03,Masculino,15-19 years
2205e4aa-8368-4d1f-b89c-86a062ba6bb4,2001-03,Feminino,20-24 years
652325f6-b02b-4030-95e1-12fff67c031e,2001-03,Masculino,20-24 years
01776e4a-21c0-4a3a-8ee2-6b7f6167d841,2001-03,Feminino,25-29 years
4d40ec4c-004b-4677-98ac-1999b564bd2b,2001-03,Masculino,25-29 years
7398f87f-a626-4dc5-9d71-cd32e5cab3db,2001-03,Feminino,30-34 years
7130d469-764b-4b9b-9da2-f25e978b50f1,2001-03,Masculino,30-34 years
5f3a49be-6fd3-4485-beaf-7135fca9b728,2001-03,Feminino,35-39 years
d590be31-1df3-442f-a173-c11ed6c92516,2001-03,Masculino,35-39 years
cbf41d40-a096-45f0-97af-c202ee626690,2001-03,Feminino,40-44 years
e2a3c026-ae78-4321-bcc9-b82d7b164674,2001-03,Masculino,40-44 years
2d369650-0043-4bdf-9ead-b3d591add6f9,2001-03,Feminino,45-49 years
19334a9c-5222-42e1-a1d4-58c9908b5043,2001-03,Masculino,45-49 years
94687e3c-e86c-4d3d-9710-b111250b9c24,2001-03,Feminino,5-9 years
7c3b581e-9c12-4796-b7a3-6df18aa95117,2001-03,Masculino,5-9 years
3dfa42ce-f389-484f-8c3e-060270349a49,2001-03,Feminino,50-54 years
7a9a0152-9702-4912-8741-2912785b741c,2001-03,Masculino,50-54 years
8a54bc7a-0546-4d2b-a54b-0ad9b015c0fe,2001-03,Feminino,55-59 years
b9d809fe-7322-4063-8238-f5bee5f8b509,2001-03,Masculino,55-59 years
7fd9cab8-3a27-4682-ade7-6143a615e652,2001-03,Feminino,60-64 years
6252f262-fe7f-4003-83ca-cdb6fcc4556e,2001-03,Masculino,60-64 years
84417bfc-fd1f-4e4c-8b25-485bb0b852e6,2001-03,Feminino,65-69 years
346a59a7-7720-4471-a108-5e519ed4dadf,2001-03,Masculino,65-69 years
620a07b5-bd49-4197-bbc9-3d7789480986,2001-03,Feminino,70-74 years
ed16764b-95db-4a24-881e-e6e2b0ff5f1e,2001-03,Masculino,70-74 years
02a3b4eb-5574-4ab9-82e2-3dedc500f935,2001-03,Feminino,75-79 years
d013ef2f-c8d2-4f8d-8b35-ec618409902c,2001-03,Masculino,75-79 years
700bb105-2979-4675-8444-d8fb87bbd9ba,2001-03,Feminino,80-84 years
62944fdb-019b-4807-a945-e4011c2e1ea0,2001-03,Masculino,80-84 years
7182cd6c-965e-405f-8f8a-a7a6fb368c84,2001-03,Feminino,85-89 years
2950897f-0f26-439c-86f6-36e79c8b98cd,2001-03,Masculino,85-89 years
e0598f96-586e-412f-bd83-1ad673e8b8c7,2001-03,Feminino,90+ years
94c961b4-5848-4af2-bf7b-4e92cb412ea3,2001-03,Feminino,0-4 years
3bb1043d-191c-4c89-9d0b-b05446302ebc,2001-03,Masculino,0-4 years
7b2b84b3-00cc-4379-a74d-19541330017f,2001-03,Feminino,10-14 years
4cac12d2-98bb-4bff-8cfa-6c69afb7a8d9,2001-03,Masculino,10-14 years
724e73e8-e7c7-4a69-9583-70f98a3e59a0,2001-03,Feminino,15-19 years
7a1fdcb7-4f85-43c4-a40e-3882b82dd9b5,2001-03,Masculino,15-19 years
394966fa-1f0c-4d4b-9eaf-c6e183f83ca5,2001-03,Feminino,20-24 years
d065fcf0-7258-46ce-b281-cad284a3d925,2001-03,Masculino,20-24 years
33c83f3e-115c-4776-ac4f-a374f45360c2,2001-03,Feminino,25-29 years
26417240-2071-44de-a0f6-12d620d5ee79,2001-03,Masculino,25-29 years
abfc09d7-13a7-4f2a-9408-4cb39d4fa8e5,2001-03,Feminino,30-34 years
1f0d54cb-94f9-44c7-a5be-7bfa9ca61790,2001-03,Masculino,30-34 years
2f595506-d0f5-40b9-ae85-5ac625133758,2001-03,Feminino,35-39 years
58c5a632-4898-43ab-aa2e-b22cd3f820b1,2001-03,Masculino,35-39 years
4fe1d0f5-f530-4b54-832d-b88ee8ff1833,2001-03,Feminino,40-44 years
4661251d-2397-4e30-9a09-ba1948f98da2,2001-03,Masculino,40-44 years
362f6865-b031-4262-a3b6-a7038c345ff8,2001-03,Feminino,45-49 years
f5bbbb38-8a69-4fd3-a48c-aa1118cfd772,2001-03,Masculino,45-49 years
84d06041-f360-429c-8b6e-2f7399dd8d6e,2001-03,Feminino,5-9 years
812aa1ed-33c9-4a0a-bc18-a1702aaea026,2001-03,Masculino,5-9 years
abd840eb-a88c-47f0-b2ec-0c9ff5822bb6,2001-03,Feminino,50-54 years
96a0d77c-f550-4fd3-8da6-3a1780a81207,2001-03,Masculino,50-54 years
4ee44b8d-aa31-4350-8259-76dcff4c43ee,2001-03,Feminino,55-59 years
a5181345-b3c1-4f55-9e41-838d863bcae4,2001-03,Masculino,55-59 years
4b678df3-f536-40bb-8491-edff47981fde,2001-03,Feminino,60-64 years
d47231ce-7e7a-4e27-8198-817dc119ece1,2001-03,Masculino,60-64 years
2eaeea8d-aba6-4216-8796-564c6e6db38b,2001-03,Feminino,65-69 years
bd5b0958-f200-4a8f-9d5c-30069aa1911d,2001-03,Masculino,65-69 years
d69a3b6d-8be0-4476-a877-8cf64b32dab4,2001-03,Feminino,70-74 years
5aef6dcf-acf8-4d94-9426-62a2fd5baad7,2001-03,Masculino,70-74 years
12c5aa9c-8a14-4748-92c9-83d9d498c4f6,2001-03,Feminino,75-79 years
8b00ca76-7233-44d5-bc97-39f283fbf16b,2001-03,Masculino,75-79 years
6ae2238b-c415-449d-b1cc-2ab94bd2fa52,2001-03,Feminino,80-84 years
a15cd344-da42-49ed-9e34-9c99c9898895,2001-03,Masculino,80-84 years
921e1290-b4b7-43f3-b6a2-e5dec0f34bce,2001-03,Feminino,85-89 years
1ad3a2d5-63f8-4dcb-885a-d5be786a918b,2001-03,Masculino,85-89 years
777c9845-2cd3-478c-b8da-659d4b2a1c1d,2001-03,Feminino,90+ years
b59efdf1-5f10-44f9-a9d2-2cf7ecf7af48,2001-03,Feminino,0-4 years
c71cf06e-f5d8-4e0c-9e15-31ccd06b743c,2001-03,Masculino,0-4 years
17adfd76-411e-475a-a9ae-b5dd62c55335,2001-03,Feminino,10-14 years
97023b7f-104b-43e8-ae12-5674230264b6,2001-03,Masculino,10-14 years
e5c0cacb-c2ee-413a-9b57-ac0477e6fdc7,2001-03,Feminino,15-19 years
79f0a053-8693-443b-9a70-ef83473fa9e0,2001-03,Masculino,15-19 years
4b9b0d1e-23a8-4ff1-b4bf-28ed8bec9302,2001-03,Feminino,20-24 years
652fa08f-da71-4900-9095-523d1d369ce7,2001-03,Masculino,20-24 years
636458da-26c6-4b1a-b09f-27a19c7e11f1,2001-03,Feminino,25-29 years
b7b6dc12-296e-405f-840c-30968c73014d,2001-03,Masculino,25-29 years
9244d935-2454-48a2-87a7-c4e915f112d0,2001-03,Feminino,30-34 years
54b6ac5c-f389-489a-8e9a-cc7469dbe426,2001-03,Masculino,30-34 years
de22052b-61d2-4484-9b6f-0872d1d79914,2001-03,Feminino,35-39 years
8e5cfe2d-6e4a-4d7f-b398-d2b03299303d,2001-03,Masculino,35-39 years
b0a1eadd-1d32-45f3-913b-5ab4902c1f4e,2001-03,Feminino,40-44 years
85761f46-912c-47d0-ae07-e52f7dbdc344,2001-03,Masculino,40-44 years
a1d85925-b4e5-4208-bf5b-44bdafa16ea5,2001-03,Feminino,45-49 years
6d416e7c-358e-46b1-8e4b-828d0fd62e92,2001-03,Masculino,45-49 years
3fe4b6e9-0ec4-42e1-a459-80194942478a,2001-03,Feminino,5-9 years
5e8bf8e2-3dfe-45e3-95f4-f53e250d92b5,2001-03,Masculino,5-9 years
26d55d79-0306-4830-9df2-1208ce6b5bc8,2001-03,Feminino,50-54 years
97af630c-9a3d-4aef-9690-b3316983efc3,2001-03,Masculino,50-54 years
77b313e4-805c-4ea5-94c2-e2df7d77a735,2001-03,Feminino,55-59 years
12b8a02c-5406-454b-9afb-e263d0bcf9db,2001-03,Masculino,55-59 years
bd2e28f9-30c5-423c-9dcd-abfad3e85a6e,2001-03,Feminino,60-64 years
5bdfdada-31e6-47c3-9f88-ab679895a88d,2001-03,Masculino,60-64 years
a1aa52ad-65bd-4335-a845-c0ae6b0b2e51,2001-03,Feminino,65-69 years
566f94e0-e671-4efa-a213-ec045a81799a,2001-03,Masculino,65-69 years
f786ba3d-0da1-4bff-b3cc-1335660b7105,2001-03,Feminino,70-74 years
37e0edcc-31d3-43f1-a23d-143e53befe37,2001-03,Masculino,70-74 years
cefdb9b5-78fd-443a-8004-fd330b67e791,2001-03,Feminino,75-79 years
7fe9cea2-b79f-4c21-b441-da67c1d9c129,2001-03,Masculino,75-79 years
823aa7b4-1f75-4865-bac9-0ce6799392f1,2001-03,Feminino,80-84 years
ccdf5f6e-3043-43ca-b535-4c3a095e35dd,2001-03,Masculino,80-84 years
a21b64ee-046a-47f2-9a70-5f4637658943,2001-03,Feminino,85-89 years
3d4222f5-1bd2-44b0-8329-f9cf17f438b2,2001-03,Feminino,90+ years
0dfaa757-453b-41a3-866e-7fd83226a661,2001-03,Não informado,0-4 years
9c3ca7a3-b96a-4dcc-8f86-cff9cb4ad53e,2001-03,Não informado,10-14 years
5e5c7c19-9baa-4c61-b3bb-60ee68732780,2001-03,Não informado,15-19 years
8b990cbc-50ac-4b3c-92db-65290232a36e,2001-03,Não informado,20-24 years
30c21f7c-fbc8-4f0e-bf2a-66a0ee752833,2001-03,Não informado,25-29 years
68db56d0-c7be-4318-ab87-970e33bdb1e7,2001-03,Não informado,30-34 years
41b148bd-72e8-4243-9664-7b66e2aa25af,2001-03,Não informado,35-39 years
08e65582-bba9-40e6-b269-c5653d63438a,2001-03,Não informado,40-44 years
